sample_id,hidden_defect_1,hidden_defect_2,cand_noise_0000,cand_noise_0001,cand_noise_0002,cand_noise_0003,cand_noise_0004,cand_noise_0005,cand_noise_0006,cand_noise_0007,cand_noise_0008,cand_noise_0009,cand_noise_0010,cand_noise_0011,cand_noise_0012,cand_noise_0013,cand_noise_0014,cand_noise_0015,cand_noise_0016,cand_noise_0017,cand_noise_0018,cand_noise_0019,cand_noise_0020,cand_noise_0021,cand_noise_0022,cand_noise_0023,cand_noise_0024,cand_noise_0025,cand_noise_0026,cand_noise_0027,cand_noise_0028,cand_noise_0029,cand_noise_0030,cand_noise_0031,cand_noise_0032,cand_noise_0033,cand_noise_0034,cand_noise_0035,cand_noise_0036,cand_noise_0037,cand_noise_0038,cand_noise_0039,cand_noise_0040,cand_noise_0041,cand_noise_0042,cand_noise_0043,cand_noise_0044,cand_noise_0045,cand_noise_0046,cand_noise_0047,cand_noise_0048,cand_noise_0049,cand_noise_0050,cand_noise_0051,cand_noise_0052,cand_noise_0053,cand_noise_0054,cand_noise_0055,cand_noise_0056,cand_noise_0057,cand_noise_0058,cand_noise_0059,cand_noise_0060,cand_noise_0061,cand_noise_0062,cand_noise_0063,cand_noise_0064,cand_noise_0065,cand_noise_0066,cand_noise_0067,cand_noise_0068,cand_noise_0069,cand_noise_0070,cand_noise_0071,cand_noise_0072,cand_noise_0073,cand_noise_0074,cand_noise_0075,cand_noise_0076,cand_noise_0077,cand_noise_0078,cand_noise_0079,cand_noise_0080,cand_noise_0081,cand_noise_0082,cand_noise_0083,cand_noise_0084,cand_noise_0085,cand_noise_0086,cand_noise_0087,cand_noise_0088,cand_noise_0089,cand_noise_0090,cand_noise_0091,cand_noise_0092,cand_noise_0093,cand_noise_0094,cand_noise_0095,cand_noise_0096,cand_noise_0097
WF_00000,-0.080398393905874,0.55623913497328,-0.4705724860109197,0.37064089727020477,-1.258863462634087,-0.8978037450319751,0.08021603968896353,0.32926358440985865,-2.331296730220838,0.12239869172149931,0.07181522551001375,-0.7270945353948844,-1.0068095252658023,-1.3193641842250454,-0.41444496221771515,0.3345263327879486,-0.7976500249543004,1.9117207435812356,-0.006214122246446214,0.2933505396163668,1.772211317922314,-0.4963123719469324,-1.6321036808276024,-1.1939828629251221,0.5973023284267752,-0.018147124856238907,0.46728100803308903,-0.9613287324941046,0.5765960848635188,1.420319587788523,-0.5161232041157588,-0.01906110690438645,-0.07616234351859875,0.4399624501153347,0.4724558986649076,-1.1767239885652727,-0.8671043898599613,-0.17938214156096777,-0.6644193189769211,-1.7918981806365861,-0.5930044176489303,-2.6189959006804724,-1.0669930621547006,-0.6184530134384769,0.730317945508201,-0.4532636140206876,0.72695654185311,-1.1395512566079211,-0.8448317068961345,-1.8627295199144005,0.7134095159702247,-0.052336566961857206,-1.095942734092093,1.586570149798103,-0.4145685192427289,0.32434208147817073,0.665257050862174,-0.3684725406366503,-0.19776973175118842,-1.1853647749259,0.2275411813754221,-1.6937414453343487,0.8479017714188732,-0.43842751169385685,-0.11257029464387999,-0.3345902301983904,0.47515490220634343,0.9915050802284396,0.31413110224191393,0.1917559984622775,0.8484448714219055,-0.018113784765530046,0.4281629265024529,-0.16654157635647598,0.49323807199141695,-1.2300653117678018,-0.9490961114781508,1.6679337361357471,-0.9663675527405836,2.2916673325918815,0.08258122549330672,-0.7236142784207836,1.238937211599149,-1.3604537928018101,-0.40562741269079616,-0.7065490599524211,-1.382392605296118,-1.3275882196107172,-1.6510697305984678,0.46612833637138473,1.1737115356855206,-0.2730008270830309,0.5560173976431173,-0.5581579565437925,0.31507136574101013,-0.7519533398005754,-0.6066390698167119,1.1215227016472555,0.25360739052505177,-0.2582379979940076
WF_00001,-0.6682505744545707,-1.8573868337149146,-0.15455189118692608,0.3206147271850177,0.0012962065311068023,0.8645191996739301,-0.13683447267787338,-1.4197710467742473,0.41802107822299267,-0.5130814209685131,0.8182510879771867,-1.241483500490953,-0.7896665472957463,-0.9488478296219196,1.0741069440194984,-1.6314479053743183,-0.9386838732298641,-0.35481456648848786,0.25401035219272017,-0.08581965952558059,1.0525370199500244,2.0379242558690076,0.20958207816760036,0.7612377370860438,-0.2580520802808653,-0.8887827780138762,0.6139813814589361,0.07047151594393394,0.041183229267464566,-1.0583366960658736,-0.496943077133994,1.6249577038730698,0.7683670164043963,-0.8013572555533782,-1.7393747264387358,-0.6719057638550707,-0.7392618211574475,-0.1515039002034638,-1.6731305283112234,-1.873015089748041,-0.3506174831615372,1.9290205300435521,-0.4015499341498,0.038378543551602286,1.522843169733078,-1.0493770713589623,-0.7395499293730314,-0.6642036202606053,0.4773484075471768,0.859538190806952,-0.2462473179554128,-0.8118995699101327,-1.559197636777426,-0.3467555983062222,0.08534981659631505,-1.7925932714671984,0.5916666978535786,-0.41687798661349895,0.2071204525679349,-1.4953788992953585,-1.6916033983777194,-0.03231822545609571,0.7206414464907864,1.0246259202242676,-2.4292752197423795,0.17094772681830098,0.7014136696218043,-0.10905477759391309,0.9684084538549997,-0.14958868092358849,-0.3091237155658382,0.9623682289910299,0.46689020690241584,0.05854760567889645,-2.513195137002892,-0.5299151809894752,-2.784369740478412,-0.29726008258318876,0.15934475934363054,1.764376085631729,-0.40099232793482886,-0.03291505626463879,-1.435072568106839,-0.19964411759422698,-0.6772920626383032,1.126860643292602,0.16739963774036182,-1.0246669942215945,0.7411065204513855,-0.6229456533098702,1.0293371825498132,1.3070914748447848,-0.8878001050274511,-0.14988574994997184,-0.6823996082962377,0.24012615498479978,0.8542608078319444,0.7422903648768019,0.5926761637890715,-0.38645583502643577
WF_00002,-1.1864479781925572,1.2867660039570548,-0.7678365125632122,-0.9035848304901618,1.1987459361544675,-0.8895447793860404,-0.8478400707777279,0.6606743221179475,0.48741100902423373,-1.1991081252397104,0.2526300425032956,-1.2415084098972438,1.0835102294387722,-0.6961731444863017,-0.00019207136786494498,-0.9795485014573647,-2.581609445553327,-0.47215849247062236,0.9970491788248471,-1.7937627465742194,0.8105147078631496,-0.9648243087893473,0.40714433084322765,0.11524879370683482,-1.4101010549161548,0.7749525396688342,-1.2391082057036844,-0.09781948961093634,1.6217711698041568,1.9617212417039116,0.11626440856369391,-0.3908865160008065,-0.17476587555227807,-0.2842681773224102,1.6017240669429278,-0.8675265000099558,-1.6338928671259871,0.2633442206902567,1.2795375140083,-1.299404357221396,-1.3059495144071904,-2.2284702116051927,-1.9821876133937268,0.2262179113377473,0.9840247099848355,0.4790095902238121,1.165707476220331,0.9370397372612941,0.21007017727160923,0.4696119619660718,0.5885041349420193,0.8623464404770943,2.4784501407058577,1.2999722312412092,-0.9066804066275485,0.567383371718244,0.6128749584208807,-0.48146711908884776,-1.279816758827587,0.047693357996944644,0.7404792273416407,0.29144444682164855,-1.6737861459724934,0.02134899647747096,0.31795173128190274,-0.7574875710379482,0.3954131342410526,-0.03324922490020584,0.626195503819611,-1.7398560768346876,1.0484436132074397,-0.4566391057709135,0.04684776803101612,-0.9764083638883667,0.22114636217623618,1.2103769076528497,1.5442199176348632,1.0602907456981643,-1.1324537049028054,0.5534351032405849,-0.4538454613410986,0.4662970606331669,0.6901863487576816,-0.9850627142114827,1.1926595721825533,-1.2640410411371608,-1.6763897147452747,-0.07942508831517063,1.1756603684820537,-2.4746656203619883,-1.3140562226919525,-1.6974791669656935,1.8168395297980695,0.43806930535578564,-1.048477464399082,0.928032173851357,0.4812256535446137,-0.26266408733400587,-1.3008293496048515,1.3362552531644174
WF_00003,1.4340182847395226,-0.34909416333991755,0.007094475325611389,-0.3420509841005016,-0.025397403251084714,0.2707337101351589,-1.9558258259165358,-0.8303855240436768,-0.23522923252996578,0.07174743306788707,2.065741997500149,1.551057774751284,1.7052930687764922,-0.5219746909350105,-0.5431916986481097,-0.5194641368635342,-0.16764095254073447,1.1461653994261265,1.919188657538484,1.7125011701051038,1.2020811565664022,-0.03642793378175981,-0.18254462884904873,-0.1382934056735838,-0.38051181660826067,-1.1153199465905714,1.3705392826312237,-0.46076175652191265,0.4668720594320553,-0.08165445693899034,-1.8600789814735703,-0.7819285018228787,-2.5855942143797432,0.5931622747624884,0.7579940280792541,1.1880881743851306,0.5096265799381527,-0.963108320119235,-2.250495321825769,-0.842526231157044,0.7837703571262638,-2.846492702616744,0.28351885368699253,0.16053228347748397,-0.4364774279575182,0.15956228545245865,-0.23420962559633585,-0.6321245435113698,1.1763651188825712,-1.6055258006133233,-0.5376979060242881,0.2657484818173969,-0.15662992344657783,-0.959252258830115,-0.9902840927223672,-0.10784266040754137,-1.310244704518493,0.04096335661938952,-1.222367510216689,-0.7608387945796113,0.6956124734775805,-0.37787253850340674,1.8955397307032273,0.40774877054751824,-1.8100119118604256,-0.6198214557456894,0.24979606154055659,-1.0902904000523896,0.5385591527721038,2.2014963645684977,-0.7332706996123719,0.18891596256463822,0.786336608914793,-2.249594478221331,-0.15641912210596937,-0.5788571283442008,2.213522397502349,-0.30637707748375853,0.7287726121445324,-0.3069147446213503,0.3804768674770779,1.6764310887340166,-0.8190411576282551,1.1864554910167895,-0.551439199762916,0.26893454757976537,-0.12987200060136556,0.45773706776448264,0.41557590353334706,-2.282454268397,1.7757316324255514,-0.5268700926446184,1.6237319355417092,0.8113479238647755,-0.18827178678385903,1.7717159494596346,1.626960575604903,0.9807497143281677,0.9293544622345804,-1.240344540963604
WF_00004,0.5042075185344578,0.5324013062378574,-0.2781766216660757,0.5371941459816314,-0.7916597063820323,-1.1470590368724591,1.4248456208147904,0.6087343593944147,-2.2640097424955847,0.7672767400869959,-0.053225417873054126,-0.14343496875031553,1.255916858580378,-0.6783069929496,0.3638616780788255,0.7701602246820013,0.8032549548609039,-1.400557694889368,0.4983059624648649,0.6501975398513251,-2.0415382420191603,-2.4135691830991215,0.08548670329869529,1.0160883697046112,-0.21826261992260024,0.7758624173503843,-0.4878760007275394,-0.45131699734285236,0.36589391422998496,-0.8599193337686216,0.7347982925334315,-0.4445729111279686,-0.030924685246380756,-1.8489463774054675,-1.0084734862093754,0.8846890063769313,0.0353316523335288,1.7028783826613654,0.4062861029778771,1.3768216631284727,-0.05017429890760811,0.24588440382614213,-0.08100533230444011,-2.2053477773650365,0.787867362055655,0.8700343931848957,-0.6715325515102686,0.13757835234722918,1.4731441492341515,0.8043433814782993,-0.7889382229781395,-3.35061707102822,-1.038486140037018,1.097722126750178,-1.212002165263667,0.6489024930523694,-3.0059290927810642,0.7513193339953343,1.0435348547234313,0.4433133058174808,-0.9576897160043903,1.0844162482500805,0.30052039152780047,-0.5974300268118594,2.752635262402761,-1.0946368860072868,0.32712061431179196,-1.5930593317038788,-0.20661921151162438,0.37279460761523714,-0.12917025241685978,-0.9911708448252443,1.1014966439573564,-0.21343533253035998,1.0579955444237097,-1.7558948429688868,-0.518637943601919,-0.1971440252067305,1.1162632421868932,-0.9725947570100694,-0.7640470334169945,1.6771796362334774,0.2433745063232114,-2.4694647052916343,0.14813673043888242,1.3814258110492414,-1.3506820854317148,-0.3070028307445806,0.9290482350778497,-1.1131697027426959,-1.6890504037452918,-1.8453391982821268,-0.03886716695641737,-1.7075394311963,-0.813290946554167,1.2571540891405584,-0.9906529411486202,-0.7813656855324341,-1.0804992415326269,0.4749789671495995
WF_00005,-0.029831080944547807,0.620712839228547,-0.6112825370669608,-0.21143759527809844,-2.1482086803376363,2.5990281447905534,-0.20789474181160716,0.9349264828436507,-0.060996110773633795,0.02015006419141846,-0.8544936215862284,1.7695820883189142,-1.646331119414162,-0.5619648698394037,-0.7364489332625039,2.7777749453404548,-0.2523903870166128,-0.07833216887376811,0.5642709078984949,0.03459292383527878,-0.21857200340500849,-0.5198740743889915,-1.8879262886554897,1.7664261386001554,1.7375550342714317,0.42954802162658057,-1.0076996898899382,0.4477946571945645,2.0095585263125204,-1.7831092659721457,0.9541489967768507,-0.1873188472464103,-1.0015244290825627,0.7642472760944207,-1.5850889922742715,-0.3861485475059706,0.010128803751641682,1.2453903667480102,-0.04719448502199447,2.5415453935799595,-0.9510192469894513,-0.31789629540776787,0.05021706309050829,2.2424852299390095,-1.0699422630386357,-1.5184731466170973,-0.9920144725963298,-0.07262040605835524,-1.0171571854994588,2.064712036097001,-0.5076894603412834,0.5859898220006182,0.7052418152903701,0.8862619935941839,-0.2660593107793172,-1.3069784139041303,1.3658203705455616,3.182811427133629,-1.6779706817701023,-0.6164139258307546,2.5360923008769474,-1.000185853842189,-0.8997025322055386,-0.3899678620003582,0.8060109143766835,0.8532966133203835,2.2403710221195827,-0.3684893608410245,-0.7162804109863825,-1.0224313004769587,-0.3681356272412254,0.5767566585206644,-1.5058058999816648,-0.3337965224879882,1.5927219929783714,-0.3928570683384707,2.6509554906139323,-0.945326711760981,1.6268580741990817,-0.46298355149029297,-0.29000672219016893,0.4957518157919828,-1.2984452170860183,-0.9911097768579804,0.5471671004774971,-0.0006365318504787637,-0.24643430664464955,-0.45693626158738365,0.3842298853263569,-0.714373521186113,-0.8863746543190348,-0.5906529268792137,0.4054838676997961,-1.5275744052425924,-2.701873810029596,0.120722607584698,1.0455997813556817,-1.7176463410369782,0.6331049039095106,0.24167098889395136
WF_00006,-0.5648033511024263,1.3707965607638406,1.5898422339029836,-0.28730538234011005,0.952675585060279,0.5036237200273143,-0.42953798189719095,-0.39550909005262913,-0.7105607626899747,-1.066240856065749,-0.551709296861704,-0.8900143784954608,1.1894071423900159,0.6404903300269773,-1.3553905466721528,0.30308995483622003,-1.26781655162251,0.08415924137294707,-0.2392648738738705,0.09909062541428965,1.2583693278390582,-0.41393530648917126,0.06623217246755751,-1.5600475378099126,0.5568426345991586,0.8979395742393331,1.02454036457366,0.028336471060539725,0.43443844514645436,-0.2704567809631158,-1.6895171854660842,0.7700298495901418,-0.3001084691375859,-1.5151099361873688,-0.8618592124327304,0.00039805486573924674,-1.3115055418941437,0.5395194330233192,0.2616308867801355,1.153180141230345,-0.4323349346074577,0.34884231752523204,1.564693464841634,-1.1088544987727194,-1.0206905920851543,1.0774776867329643,-0.8009485179329684,-1.418451765708757,-2.310202989393882,-0.023518708270582094,-1.727302875813276,-0.17344712227940728,0.862086931863356,0.8730053716440533,-0.18265020003182764,-0.7361936360248192,0.013449413128175752,-0.43276192827685356,-1.518303130257804,-1.7928045675853792,-0.9145383265198419,-0.8418967574477364,-0.9603143847600634,0.2745214379932975,-0.8830857199223838,0.21747245458505862,0.38815195822154436,-0.22175538555376043,0.07477629308501703,-0.4659289966984945,0.38710796771006617,-1.048900253680587,-1.8266519355285407,0.2345437788393169,-0.3679702258350673,1.5179297186865022,0.1003495686147271,1.601159088785638,-0.8550869877768051,-0.679315592592028,1.0355585564584373,-0.8049809433353169,2.458047878286297,-0.4603770771052523,1.0457106383969783,-2.546052209920654,-0.3155482325794705,-0.23615020263533246,0.20763537692779857,1.0109236978961946,-1.3644448425030549,-1.152049977920629,1.8845843991061833,1.924643777124857,-0.4600413197863253,0.7245098215696054,0.896716544167938,-1.2355172159442218,1.1241312511222192,0.06844984928932026
WF_00007,0.2961695846287402,-0.10485738778303354,0.41523992256162096,1.9034676086255564,-0.7359316493904802,-0.14550579748246745,-0.6716462670918723,-0.9638189322675995,1.6779554099237237,0.4818035624035518,0.4713243817295227,0.4911250132280956,1.8536888565143366,0.135796348587054,0.12923495768365506,-1.032110806153423,-0.8451482491370966,-0.7037137671977985,-0.1078122122516591,1.683738027681827,-0.007029387137986523,0.3318464088853583,-0.10838645318769766,1.6235571590785605,-1.6564638110424295,-0.1942026758651111,1.3352739141070855,0.957642465231389,-0.2147654112624992,-0.1262478608861347,0.455571403782625,0.12572192697637002,0.6882877763729404,-0.7427771842006943,0.5311170381857696,0.3375996932710966,0.8117174309245798,0.736164878320401,0.30859058845531323,-3.1745099016922533,-0.05397445603321728,1.8552192682357325,-1.145114990242305,-0.8048747890130858,-0.7002818497740712,0.533202596270255,0.3703883933521311,1.4342110190540547,-0.21335179502986204,0.9172072040237143,-1.2348460444312466,0.8608971604638471,0.024292261921707917,0.6137360797448141,1.4465838291109505,-0.3290508370967564,0.6017728363936894,-0.6495368552676162,-0.15966075597689502,0.6925590962699791,-0.7224903854588791,-1.303325013538496,0.23502019857726003,0.055722571815848436,2.2993706785008405,0.4961930918518537,-0.21899699000359074,-0.16548859110259173,0.5066509866127632,0.5092864948056317,0.3043469859181336,-0.22816061123751782,0.9227041781048618,0.09970108196883039,2.620581113623622,-2.2288009527090717,0.9613389095629299,-0.3841290664651992,-0.6802330681524,0.98074125595167,0.4485503983098609,2.310279886643727,-1.2795299352300724,1.840753880140199,-1.2481544629276384,0.8335754188127585,0.47207215261098917,0.019705586546679425,0.2150296939612192,-0.13447934948851453,1.4936908726035156,0.5963216006281445,0.5469074712172945,-1.2334806942392058,-0.3201812258866959,-1.7316378935610617,1.1405682934922756,-0.20953618670922938,-0.5728090838796747,-0.7616893230023996
WF_00008,0.9914360933175131,-2.1236374590429308,-0.38271223262295445,-0.9509891188661246,-1.1474369157517212,-0.29295825063128517,1.254522477626629,1.5436493173836279,0.37529136982787337,1.0351563820764538,0.4859516866554282,0.22708266031656085,-1.6959492874086513,1.2197780781704188,-0.5160732121259307,-0.6790998026295231,-0.32884679958201524,-1.5655990512932956,-0.12130859525641353,-0.7427287626837564,0.7426766091289995,-0.3179471663458237,-1.212729017531468,-0.023170020982169116,-0.31503851841126224,0.38945280701320917,-0.3153331186243637,-1.036364837098709,-0.8692126741354603,-0.31878914615256854,-0.8559952791826663,0.6653566573287314,1.8163980995221292,0.318172131859441,-0.769230315976706,0.6705773183653503,-0.5003943946365649,-1.1356197103881929,-0.23778713323694042,1.7762045568538698,1.9003367134775555,0.9692163380266502,0.13561003592097773,-1.6233079226311784,-0.6863125206539699,-0.8620322606839451,-0.7366643447611108,1.4472388797576363,0.3877641696332539,-0.15738788928645392,-0.3271571900871022,1.3169451021931076,-1.0262273074684654,1.0829611914251929,0.883632403525399,0.10976847427957508,-0.8821348854188125,0.645095500996958,1.8608284763607943,0.6333967978860613,1.5740592939137192,1.5228863418594254,-0.8119770616410055,-0.3125881729891597,1.161771324006835,-0.34880294854852867,-0.172723075397529,1.0219159203722372,0.5272767925537598,0.256128557592647,1.5907603103256187,-0.7369385068426842,-0.5865354513716898,0.08216640490901236,-1.7991308786584541,0.02312333419007893,0.5268962168533821,-0.3347581646419139,0.2388641054032223,-0.30180392796037514,0.6628833432230501,1.1376537682150867,-0.8253905780694949,0.5489493162626292,1.52782737457303,-0.6856349123611912,0.13585925544864205,-0.5303402709516405,-0.7047814465803405,0.025511328160775695,0.9382533953003145,0.3558054087482296,-1.2965143498910423,0.7512427441837207,-0.12359742387858763,0.08858532974954206,0.02333535390258216,-0.5111367965018152,0.15850067912582935,-0.6037047970238861
WF_00009,-0.8269658435469408,0.057127613453560856,0.14586043082470876,1.0804184680889826,-1.715325226458781,-0.5535999832493642,0.8813508123793844,0.8729120942991958,-0.79548482749426,2.2130341632969217,0.20647603191777028,0.8796815729989864,1.082700556837103,0.25183831515693467,-0.013700095673971688,0.6580580807567452,0.7702200159492116,0.06910044376452161,-0.36614698624064523,-0.9682326893461682,1.4481748289854113,-1.5185833022367305,0.5282708367976874,-1.3509359637677447,0.6964898686129172,1.0261802497518318,-0.8327201252801807,-0.18756186174421954,1.452891756557882,0.005043516932324203,-0.4378312054434828,1.0586178779378173,-1.4083831311204171,-1.23042973238722,0.7433801799613624,1.3645038472300572,0.8894885384403154,-0.5838419983109111,-0.08354123501293344,-0.3773765976809503,0.3052298673976571,0.5516866277855594,-1.1375933352988872,-1.02912128409145,0.5819922474932281,1.0259029698391597,0.42834460418946896,0.4850829853740308,-0.013677353054921666,0.4067978490761969,-1.6121876916414422,0.06216265013550963,0.9351238605601248,-0.08538719925602087,-0.05426994336159954,0.35562628388786155,-0.03507948502174144,-0.43418581205198165,-0.5111014717862875,0.5116647841410751,-1.3334295937983536,-0.8370462862537705,-0.9075671301053732,-0.487054303957302,0.64716271595912,-0.33092903029374615,1.4040763838625856,-1.2672888436215857,1.4570831303900011,-0.1718435765914888,0.9551167126857681,0.7119309616962533,-0.25559107105421763,-0.6526261662617684,-0.16117603978938724,0.4305005716437673,-0.08122591203191343,0.3415737904485744,1.3528834684206108,0.16621418724431156,-0.6340505503746638,1.021526772406842,0.389381946253055,-0.5605152117884454,1.251782683829954,-1.5804486121198902,-0.6773736916157033,-0.0011675093431501367,-0.2178741364052916,-0.7671408787147346,-0.6609817585582991,-0.5551894058199459,-0.4939484822448335,0.44894936678052383,0.8460165959557298,0.9145206411956094,-0.4040663037043897,0.7541450371298616,-0.26561838151796285,-0.14440209537864457
